timestamp,cmdb_id,parent_id,span_id,trace_id,duration
1615022460010,MG02,2021_03_06-B-1615022460,2021_03_06-C-1615022460,trace-2021_03_06-1615022460,49
1615022520000,apache01,,2021_03_06-A-1615022520,trace-2021_03_06-1615022520,26
1615022520005,MG02,2021_03_06-A-1615022520,2021_03_06-B-1615022520,trace-2021_03_06-1615022520,35
1615022520010,MG02,2021_03_06-B-1615022520,2021_03_06-C-1615022520,trace-2021_03_06-1615022520,51
1615022580000,apache01,,2021_03_06-A-1615022580,trace-2021_03_06-1615022580,22
1615022580005,MG02,2021_03_06-A-1615022580,2021_03_06-B-1615022580,trace-2021_03_06-1615022580,38
1615022580010,MG02,2021_03_06-B-1615022580,2021_03_06-C-1615022580,trace-2021_03_06-1615022580,48
1615022640000,apache01,,2021_03_06-A-1615022640,trace-2021_03_06-1615022640,25
1615022640005,MG02,2021_03_06-A-1615022640,2021_03_06-B-1615022640,trace-2021_03_06-1615022640,34
1615022640010,MG02,2021_03_06-B-1615022640,2021_03_06-C-1615022640,trace-2021_03_06-1615022640,51
1615022700000,apache01,,2021_03_06-A-1615022700,trace-2021_03_06-1615022700,24
1615022700005,MG02,2021_03_06-A-1615022700,2021_03_06-B-1615022700,trace-2021_03_06-1615022700,33
1615022700010,MG02,2021_03_06-B-1615022700,2021_03_06-C-1615022700,trace-2021_03_06-1615022700,53
1615022760000,apache01,,2021_03_06-A-1615022760,trace-2021_03_06-1615022760,20
1615022760005,MG02,2021_03_06-A-1615022760,2021_03_06-B-1615022760,trace-2021_03_06-1615022760,39
1615022760010,MG02,2021_03_06-B-1615022760,2021_03_06-C-1615022760,trace-2021_03_06-1615022760,60
1615022820000,apache01,,2021_03_06-A-1615022820,trace-2021_03_06-1615022820,21
1615022820005,MG02,2021_03_06-A-1615022820,2021_03_06-B-1615022820,trace-2021_03_06-1615022820,32
1615022820010,MG02,2021_03_06-B-1615022820,2021_03_06-C-1615022820,trace-2021_03_06-1615022820,49
1615022880000,apache01,,2021_03_06-A-1615022880,trace-2021_03_06-1615022880,27
1615022880005,MG02,2021_03_06-A-1615022880,2021_03_06-B-1615022880,trace-2021_03_06-1615022880,32
1615022880010,MG02,2021_03_06-B-1615022880,2021_03_06-C-1615022880,trace-2021_03_06-1615022880,56
1615022940000,apache01,,2021_03_06-A-1615022940,trace-2021_03_06-1615022940,27
1615022940005,MG02,2021_03_06-A-1615022940,2021_03_06-B-1615022940,trace-2021_03_06-1615022940,34
1615022940010,MG02,2021_03_06-B-1615022940,2021_03_06-C-1615022940,trace-2021_03_06-1615022940,53
1615023000000,apache01,,2021_03_06-A-1615023000,trace-2021_03_06-1615023000,22
1615023000005,MG02,2021_03_06-A-1615023000,2021_03_06-B-1615023000,trace-2021_03_06-1615023000,38
1615023000010,MG02,2021_03_06-B-1615023000,2021_03_06-C-1615023000,trace-2021_03_06-1615023000,57
1615023060000,apache01,,2021_03_06-A-1615023060,trace-2021_03_06-1615023060,20
1615023060005,MG02,2021_03_06-A-1615023060,2021_03_06-B-1615023060,trace-2021_03_06-1615023060,39
1615023060010,MG02,2021_03_06-B-1615023060,2021_03_06-C-1615023060,trace-2021_03_06-1615023060,48
1615023120000,apache01,,2021_03_06-A-1615023120,trace-2021_03_06-1615023120,20
1615023120005,MG02,2021_03_06-A-1615023120,2021_03_06-B-1615023120,trace-2021_03_06-1615023120,32
1615023120010,MG02,2021_03_06-B-1615023120,2021_03_06-C-1615023120,trace-2021_03_06-1615023120,46
1615023180000,apache01,,2021_03_06-A-1615023180,trace-2021_03_06-1615023180,23
1615023180005,MG02,2021_03_06-A-1615023180,2021_03_06-B-1615023180,trace-2021_03_06-1615023180,33
1615023180010,MG02,2021_03_06-B-1615023180,2021_03_06-C-1615023180,trace-2021_03_06-1615023180,46
1615023240000,apache01,,2021_03_06-A-1615023240,trace-2021_03_06-1615023240,20
1615023240005,MG02,2021_03_06-A-1615023240,2021_03_06-B-1615023240,trace-2021_03_06-1615023240,36
1615023240010,MG02,2021_03_06-B-1615023240,2021_03_06-C-1615023240,trace-2021_03_06-1615023240,55
1615023300000,apache01,,2021_03_06-A-1615023300,trace-2021_03_06-1615023300,20
1615023300005,MG02,2021_03_06-A-1615023300,2021_03_06-B-1615023300,trace-2021_03_06-1615023300,37
1615023300010,MG02,2021_03_06-B-1615023300,2021_03_06-C-1615023300,trace-2021_03_06-1615023300,46
1615023360000,apache01,,2021_03_06-A-1615023360,trace-2021_03_06-1615023360,20
1615023360005,MG02,2021_03_06-A-1615023360,2021_03_06-B-1615023360,trace-2021_03_06-1615023360,30
1615023360010,MG02,2021_03_06-B-1615023360,2021_03_06-C-1615023360,trace-2021_03_06-1615023360,52
1615023420000,apache01,,2021_03_06-A-1615023420,trace-2021_03_06-1615023420,22
1615023420005,MG02,2021_03_06-A-1615023420,2021_03_06-B-1615023420,trace-2021_03_06-1615023420,37
1615023420010,MG02,2021_03_06-B-1615023420,2021_03_06-C-1615023420,trace-2021_03_06-1615023420,45
1615023480000,apache01,,2021_03_06-A-1615023480,trace-2021_03_06-1615023480,26
1615023480005,MG02,2021_03_06-A-1615023480,2021_03_06-B-1615023480,trace-2021_03_06-1615023480,31
1615023480010,MG02,2021_03_06-B-1615023480,2021_03_06-C-1615023480,trace-2021_03_06-1615023480,46
1615023540000,apache01,,2021_03_06-A-1615023540,trace-2021_03_06-1615023540,27
1615023540005,MG02,2021_03_06-A-1615023540,2021_03_06-B-1615023540,trace-2021_03_06-1615023540,32
1615023540010,MG02,2021_03_06-B-1615023540,2021_03_06-C-1615023540,trace-2021_03_06-1615023540,60
1615023600000,apache01,,2021_03_06-A-1615023600,trace-2021_03_06-1615023600,23
1615023600005,MG02,2021_03_06-A-1615023600,2021_03_06-B-1615023600,trace-2021_03_06-1615023600,36
1615023600010,MG02,2021_03_06-B-1615023600,2021_03_06-C-1615023600,trace-2021_03_06-1615023600,55
1615023660000,apache01,,2021_03_06-A-1615023660,trace-2021_03_06-1615023660,27
1615023660005,MG02,2021_03_06-A-1615023660,2021_03_06-B-1615023660,trace-2021_03_06-1615023660,38
1615023660010,MG02,2021_03_06-B-1615023660,2021_03_06-C-1615023660,trace-2021_03_06-1615023660,59
1615023720000,apache01,,2021_03_06-A-1615023720,trace-2021_03_06-1615023720,22
1615023720005,MG02,2021_03_06-A-1615023720,2021_03_06-B-1615023720,trace-2021_03_06-1615023720,33
1615023720010,MG02,2021_03_06-B-1615023720,2021_03_06-C-1615023720,trace-2021_03_06-1615023720,45
1615023780000,apache01,,2021_03_06-A-1615023780,trace-2021_03_06-1615023780,20
1615023780005,MG02,2021_03_06-A-1615023780,2021_03_06-B-1615023780,trace-2021_03_06-1615023780,37
1615023780010,MG02,2021_03_06-B-1615023780,2021_03_06-C-1615023780,trace-2021_03_06-1615023780,57
1615023840000,apache01,,2021_03_06-A-1615023840,trace-2021_03_06-1615023840,27
1615023840005,MG02,2021_03_06-A-1615023840,2021_03_06-B-1615023840,trace-2021_03_06-1615023840,36
1615023840010,MG02,2021_03_06-B-1615023840,2021_03_06-C-1615023840,trace-2021_03_06-1615023840,55
1615023900000,apache01,,2021_03_06-A-1615023900,trace-2021_03_06-1615023900,27
1615023900005,MG02,2021_03_06-A-1615023900,2021_03_06-B-1615023900,trace-2021_03_06-1615023900,31
1615023900010,MG02,2021_03_06-B-1615023900,2021_03_06-C-1615023900,trace-2021_03_06-1615023900,46
1615023960000,apache01,,2021_03_06-A-1615023960,trace-2021_03_06-1615023960,20
1615023960005,MG02,2021_03_06-A-1615023960,2021_03_06-B-1615023960,trace-2021_03_06-1615023960,34
1615023960010,MG02,2021_03_06-B-1615023960,2021_03_06-C-1615023960,trace-2021_03_06-1615023960,58
1615024020000,apache01,,2021_03_06-A-1615024020,trace-2021_03_06-1615024020,26
1615024020005,MG02,2021_03_06-A-1615024020,2021_03_06-B-1615024020,trace-2021_03_06-1615024020,30
1615024020010,MG02,2021_03_06-B-1615024020,2021_03_06-C-1615024020,trace-2021_03_06-1615024020,59
1615024080000,apache01,,2021_03_06-A-1615024080,trace-2021_03_06-1615024080,27
1615024080005,MG02,2021_03_06-A-1615024080,2021_03_06-B-1615024080,trace-2021_03_06-1615024080,36
1615024080010,MG02,2021_03_06-B-1615024080,2021_03_06-C-1615024080,trace-2021_03_06-1615024080,52
1615024140000,apache01,,2021_03_06-A-1615024140,trace-2021_03_06-1615024140,27
1615024140005,MG02,2021_03_06-A-1615024140,2021_03_06-B-1615024140,trace-2021_03_06-1615024140,32
1615024140010,MG02,2021_03_06-B-1615024140,2021_03_06-C-1615024140,trace-2021_03_06-1615024140,53
1615024200000,apache01,,2021_03_06-A-1615024200,trace-2021_03_06-1615024200,24
1615024200005,MG02,2021_03_06-A-1615024200,2021_03_06-B-1615024200,trace-2021_03_06-1615024200,31
1615024200010,MG02,2021_03_06-B-1615024200,2021_03_06-C-1615024200,trace-2021_03_06-1615024200,57
