timestamp,cmdb_id,parent_id,span_id,trace_id,duration
1615114980010,Mysql01,2021_03_07-B-1615114980,2021_03_07-C-1615114980,trace-2021_03_07-1615114980,53
1615115040000,apache01,,2021_03_07-A-1615115040,trace-2021_03_07-1615115040,22
1615115040005,Tomcat02,2021_03_07-A-1615115040,2021_03_07-B-1615115040,trace-2021_03_07-1615115040,39
1615115040010,Mysql01,2021_03_07-B-1615115040,2021_03_07-C-1615115040,trace-2021_03_07-1615115040,58
1615115100000,apache01,,2021_03_07-A-1615115100,trace-2021_03_07-1615115100,22
1615115100005,Tomcat02,2021_03_07-A-1615115100,2021_03_07-B-1615115100,trace-2021_03_07-1615115100,38
1615115100010,Mysql01,2021_03_07-B-1615115100,2021_03_07-C-1615115100,trace-2021_03_07-1615115100,46
1615115160000,apache01,,2021_03_07-A-1615115160,trace-2021_03_07-1615115160,24
1615115160005,Tomcat02,2021_03_07-A-1615115160,2021_03_07-B-1615115160,trace-2021_03_07-1615115160,34
1615115160010,Mysql01,2021_03_07-B-1615115160,2021_03_07-C-1615115160,trace-2021_03_07-1615115160,57
1615115220000,apache01,,2021_03_07-A-1615115220,trace-2021_03_07-1615115220,22
1615115220005,Tomcat02,2021_03_07-A-1615115220,2021_03_07-B-1615115220,trace-2021_03_07-1615115220,34
1615115220010,Mysql01,2021_03_07-B-1615115220,2021_03_07-C-1615115220,trace-2021_03_07-1615115220,49
1615115280000,apache01,,2021_03_07-A-1615115280,trace-2021_03_07-1615115280,22
1615115280005,Tomcat02,2021_03_07-A-1615115280,2021_03_07-B-1615115280,trace-2021_03_07-1615115280,30
1615115280010,Mysql01,2021_03_07-B-1615115280,2021_03_07-C-1615115280,trace-2021_03_07-1615115280,48
1615115340000,apache01,,2021_03_07-A-1615115340,trace-2021_03_07-1615115340,23
1615115340005,Tomcat02,2021_03_07-A-1615115340,2021_03_07-B-1615115340,trace-2021_03_07-1615115340,39
1615115340010,Mysql01,2021_03_07-B-1615115340,2021_03_07-C-1615115340,trace-2021_03_07-1615115340,47
1615115400000,apache01,,2021_03_07-A-1615115400,trace-2021_03_07-1615115400,26
1615115400005,Tomcat02,2021_03_07-A-1615115400,2021_03_07-B-1615115400,trace-2021_03_07-1615115400,35
1615115400010,Mysql01,2021_03_07-B-1615115400,2021_03_07-C-1615115400,trace-2021_03_07-1615115400,57
1615115460000,apache01,,2021_03_07-A-1615115460,trace-2021_03_07-1615115460,25
1615115460005,Tomcat02,2021_03_07-A-1615115460,2021_03_07-B-1615115460,trace-2021_03_07-1615115460,30
1615115460010,Mysql01,2021_03_07-B-1615115460,2021_03_07-C-1615115460,trace-2021_03_07-1615115460,58
1615115520000,apache01,,2021_03_07-A-1615115520,trace-2021_03_07-1615115520,25
1615115520005,Tomcat02,2021_03_07-A-1615115520,2021_03_07-B-1615115520,trace-2021_03_07-1615115520,37
1615115520010,Mysql01,2021_03_07-B-1615115520,2021_03_07-C-1615115520,trace-2021_03_07-1615115520,51
1615115580000,apache01,,2021_03_07-A-1615115580,trace-2021_03_07-1615115580,22
1615115580005,Tomcat02,2021_03_07-A-1615115580,2021_03_07-B-1615115580,trace-2021_03_07-1615115580,34
1615115580010,Mysql01,2021_03_07-B-1615115580,2021_03_07-C-1615115580,trace-2021_03_07-1615115580,57
1615115640000,apache01,,2021_03_07-A-1615115640,trace-2021_03_07-1615115640,25
1615115640005,Tomcat02,2021_03_07-A-1615115640,2021_03_07-B-1615115640,trace-2021_03_07-1615115640,39
1615115640010,Mysql01,2021_03_07-B-1615115640,2021_03_07-C-1615115640,trace-2021_03_07-1615115640,53
1615115700000,apache01,,2021_03_07-A-1615115700,trace-2021_03_07-1615115700,20
1615115700005,Tomcat02,2021_03_07-A-1615115700,2021_03_07-B-1615115700,trace-2021_03_07-1615115700,35
1615115700010,Mysql01,2021_03_07-B-1615115700,2021_03_07-C-1615115700,trace-2021_03_07-1615115700,60
1615115760000,apache01,,2021_03_07-A-1615115760,trace-2021_03_07-1615115760,21
1615115760005,Tomcat02,2021_03_07-A-1615115760,2021_03_07-B-1615115760,trace-2021_03_07-1615115760,36
1615115760010,Mysql01,2021_03_07-B-1615115760,2021_03_07-C-1615115760,trace-2021_03_07-1615115760,45
1615115820000,apache01,,2021_03_07-A-1615115820,trace-2021_03_07-1615115820,25
1615115820005,Tomcat02,2021_03_07-A-1615115820,2021_03_07-B-1615115820,trace-2021_03_07-1615115820,31
1615115820010,Mysql01,2021_03_07-B-1615115820,2021_03_07-C-1615115820,trace-2021_03_07-1615115820,54
1615115880000,apache01,,2021_03_07-A-1615115880,trace-2021_03_07-1615115880,22
1615115880005,Tomcat02,2021_03_07-A-1615115880,2021_03_07-B-1615115880,trace-2021_03_07-1615115880,38
1615115880010,Mysql01,2021_03_07-B-1615115880,2021_03_07-C-1615115880,trace-2021_03_07-1615115880,45
1615115940000,apache01,,2021_03_07-A-1615115940,trace-2021_03_07-1615115940,21
1615115940005,Tomcat02,2021_03_07-A-1615115940,2021_03_07-B-1615115940,trace-2021_03_07-1615115940,39
1615115940010,Mysql01,2021_03_07-B-1615115940,2021_03_07-C-1615115940,trace-2021_03_07-1615115940,51
1615116000000,apache01,,2021_03_07-A-1615116000,trace-2021_03_07-1615116000,23
1615116000005,Tomcat02,2021_03_07-A-1615116000,2021_03_07-B-1615116000,trace-2021_03_07-1615116000,34
1615116000010,Mysql01,2021_03_07-B-1615116000,2021_03_07-C-1615116000,trace-2021_03_07-1615116000,58
1615116060000,apache01,,2021_03_07-A-1615116060,trace-2021_03_07-1615116060,27
1615116060005,Tomcat02,2021_03_07-A-1615116060,2021_03_07-B-1615116060,trace-2021_03_07-1615116060,30
1615116060010,Mysql01,2021_03_07-B-1615116060,2021_03_07-C-1615116060,trace-2021_03_07-1615116060,48
1615116120000,apache01,,2021_03_07-A-1615116120,trace-2021_03_07-1615116120,21
1615116120005,Tomcat02,2021_03_07-A-1615116120,2021_03_07-B-1615116120,trace-2021_03_07-1615116120,32
1615116120010,Mysql01,2021_03_07-B-1615116120,2021_03_07-C-1615116120,trace-2021_03_07-1615116120,48
1615116180000,apache01,,2021_03_07-A-1615116180,trace-2021_03_07-1615116180,27
1615116180005,Tomcat02,2021_03_07-A-1615116180,2021_03_07-B-1615116180,trace-2021_03_07-1615116180,30
1615116180010,Mysql01,2021_03_07-B-1615116180,2021_03_07-C-1615116180,trace-2021_03_07-1615116180,59
1615116240000,apache01,,2021_03_07-A-1615116240,trace-2021_03_07-1615116240,26
1615116240005,Tomcat02,2021_03_07-A-1615116240,2021_03_07-B-1615116240,trace-2021_03_07-1615116240,38
1615116240010,Mysql01,2021_03_07-B-1615116240,2021_03_07-C-1615116240,trace-2021_03_07-1615116240,49
1615116300000,apache01,,2021_03_07-A-1615116300,trace-2021_03_07-1615116300,25
1615116300005,Tomcat02,2021_03_07-A-1615116300,2021_03_07-B-1615116300,trace-2021_03_07-1615116300,33
1615116300010,Mysql01,2021_03_07-B-1615116300,2021_03_07-C-1615116300,trace-2021_03_07-1615116300,58
1615116360000,apache01,,2021_03_07-A-1615116360,trace-2021_03_07-1615116360,22
1615116360005,Tomcat02,2021_03_07-A-1615116360,2021_03_07-B-1615116360,trace-2021_03_07-1615116360,39
1615116360010,Mysql01,2021_03_07-B-1615116360,2021_03_07-C-1615116360,trace-2021_03_07-1615116360,57
1615116420000,apache01,,2021_03_07-A-1615116420,trace-2021_03_07-1615116420,25
1615116420005,Tomcat02,2021_03_07-A-1615116420,2021_03_07-B-1615116420,trace-2021_03_07-1615116420,31
1615116420010,Mysql01,2021_03_07-B-1615116420,2021_03_07-C-1615116420,trace-2021_03_07-1615116420,60
1615116480000,apache01,,2021_03_07-A-1615116480,trace-2021_03_07-1615116480,20
1615116480005,Tomcat02,2021_03_07-A-1615116480,2021_03_07-B-1615116480,trace-2021_03_07-1615116480,36
1615116480010,Mysql01,2021_03_07-B-1615116480,2021_03_07-C-1615116480,trace-2021_03_07-1615116480,52
1615116540000,apache01,,2021_03_07-A-1615116540,trace-2021_03_07-1615116540,27
1615116540005,Tomcat02,2021_03_07-A-1615116540,2021_03_07-B-1615116540,trace-2021_03_07-1615116540,39
1615116540010,Mysql01,2021_03_07-B-1615116540,2021_03_07-C-1615116540,trace-2021_03_07-1615116540,47
1615116600000,apache01,,2021_03_07-A-1615116600,trace-2021_03_07-1615116600,21
1615116600005,Tomcat02,2021_03_07-A-1615116600,2021_03_07-B-1615116600,trace-2021_03_07-1615116600,31
1615116600010,Mysql01,2021_03_07-B-1615116600,2021_03_07-C-1615116600,trace-2021_03_07-1615116600,59
1615116660000,apache01,,2021_03_07-A-1615116660,trace-2021_03_07-1615116660,25
1615116660005,Tomcat02,2021_03_07-A-1615116660,2021_03_07-B-1615116660,trace-2021_03_07-1615116660,39
1615116660010,Mysql01,2021_03_07-B-1615116660,2021_03_07-C-1615116660,trace-2021_03_07-1615116660,52
1615116720000,apache01,,2021_03_07-A-1615116720,trace-2021_03_07-1615116720,25
1615116720005,Tomcat02,2021_03_07-A-1615116720,2021_03_07-B-1615116720,trace-2021_03_07-1615116720,36
1615116720010,Mysql01,2021_03_07-B-1615116720,2021_03_07-C-1615116720,trace-2021_03_07-1615116720,52
1615116780000,apache01,,2021_03_07-A-1615116780,trace-2021_03_07-1615116780,24
1615116780005,Tomcat02,2021_03_07-A-1615116780,2021_03_07-B-1615116780,trace-2021_03_07-1615116780,30
1615116780010,Mysql01,2021_03_07-B-1615116780,2021_03_07-C-1615116780,trace-2021_03_07-1615116780,53
1615116840000,apache01,,2021_03_07-A-1615116840,trace-2021_03_07-1615116840,27
1615116840005,Tomcat02,2021_03_07-A-1615116840,2021_03_07-B-1615116840,trace-2021_03_07-1615116840,31
1615116840010,Mysql01,2021_03_07-B-1615116840,2021_03_07-C-1615116840,trace-2021_03_07-1615116840,57
1615116900000,apache01,,2021_03_07-A-1615116900,trace-2021_03_07-1615116900,26
1615116900005,Tomcat02,2021_03_07-A-1615116900,2021_03_07-B-1615116900,trace-2021_03_07-1615116900,33
1615116900010,Mysql01,2021_03_07-B-1615116900,2021_03_07-C-1615116900,trace-2021_03_07-1615116900,51
