timestamp,cmdb_id,parent_id,span_id,trace_id,duration
1614921000000,apache01,,2021_03_05-A-1614921000,trace-2021_03_05-1614921000,22
1614921000005,Tomcat02,2021_03_05-A-1614921000,2021_03_05-B-1614921000,trace-2021_03_05-1614921000,36
1614921000010,Tomcat01,2021_03_05-B-1614921000,2021_03_05-C-1614921000,trace-2021_03_05-1614921000,60
1614921060000,apache01,,2021_03_05-A-1614921060,trace-2021_03_05-1614921060,20
1614921060005,Tomcat02,2021_03_05-A-1614921060,2021_03_05-B-1614921060,trace-2021_03_05-1614921060,38
1614921060010,Tomcat01,2021_03_05-B-1614921060,2021_03_05-C-1614921060,trace-2021_03_05-1614921060,50
1614921120000,apache01,,2021_03_05-A-1614921120,trace-2021_03_05-1614921120,27
1614921120005,Tomcat02,2021_03_05-A-1614921120,2021_03_05-B-1614921120,trace-2021_03_05-1614921120,35
1614921120010,Tomcat01,2021_03_05-B-1614921120,2021_03_05-C-1614921120,trace-2021_03_05-1614921120,48
1614921180000,apache01,,2021_03_05-A-1614921180,trace-2021_03_05-1614921180,21
1614921180005,Tomcat02,2021_03_05-A-1614921180,2021_03_05-B-1614921180,trace-2021_03_05-1614921180,38
1614921180010,Tomcat01,2021_03_05-B-1614921180,2021_03_05-C-1614921180,trace-2021_03_05-1614921180,50
1614921240000,apache01,,2021_03_05-A-1614921240,trace-2021_03_05-1614921240,22
1614921240005,Tomcat02,2021_03_05-A-1614921240,2021_03_05-B-1614921240,trace-2021_03_05-1614921240,34
1614921240010,Tomcat01,2021_03_05-B-1614921240,2021_03_05-C-1614921240,trace-2021_03_05-1614921240,55
1614921300000,apache01,,2021_03_05-A-1614921300,trace-2021_03_05-1614921300,25
1614921300005,Tomcat02,2021_03_05-A-1614921300,2021_03_05-B-1614921300,trace-2021_03_05-1614921300,32
1614921300010,Tomcat01,2021_03_05-B-1614921300,2021_03_05-C-1614921300,trace-2021_03_05-1614921300,51
1614921360000,apache01,,2021_03_05-A-1614921360,trace-2021_03_05-1614921360,20
1614921360005,Tomcat02,2021_03_05-A-1614921360,2021_03_05-B-1614921360,trace-2021_03_05-1614921360,39
1614921360010,Tomcat01,2021_03_05-B-1614921360,2021_03_05-C-1614921360,trace-2021_03_05-1614921360,51
1614921420000,apache01,,2021_03_05-A-1614921420,trace-2021_03_05-1614921420,20
1614921420005,Tomcat02,2021_03_05-A-1614921420,2021_03_05-B-1614921420,trace-2021_03_05-1614921420,33
1614921420010,Tomcat01,2021_03_05-B-1614921420,2021_03_05-C-1614921420,trace-2021_03_05-1614921420,51
1614921480000,apache01,,2021_03_05-A-1614921480,trace-2021_03_05-1614921480,23
1614921480005,Tomcat02,2021_03_05-A-1614921480,2021_03_05-B-1614921480,trace-2021_03_05-1614921480,37
1614921480010,Tomcat01,2021_03_05-B-1614921480,2021_03_05-C-1614921480,trace-2021_03_05-1614921480,58
1614921540000,apache01,,2021_03_05-A-1614921540,trace-2021_03_05-1614921540,20
1614921540005,Tomcat02,2021_03_05-A-1614921540,2021_03_05-B-1614921540,trace-2021_03_05-1614921540,34
1614921540010,Tomcat01,2021_03_05-B-1614921540,2021_03_05-C-1614921540,trace-2021_03_05-1614921540,51
1614921600000,apache01,,2021_03_05-A-1614921600,trace-2021_03_05-1614921600,25
1614921600005,Tomcat02,2021_03_05-A-1614921600,2021_03_05-B-1614921600,trace-2021_03_05-1614921600,33
1614921600010,Tomcat01,2021_03_05-B-1614921600,2021_03_05-C-1614921600,trace-2021_03_05-1614921600,47
1614921660000,apache01,,2021_03_05-A-1614921660,trace-2021_03_05-1614921660,23
1614921660005,Tomcat02,2021_03_05-A-1614921660,2021_03_05-B-1614921660,trace-2021_03_05-1614921660,39
1614921660010,Tomcat01,2021_03_05-B-1614921660,2021_03_05-C-1614921660,trace-2021_03_05-1614921660,46
1614921720000,apache01,,2021_03_05-A-1614921720,trace-2021_03_05-1614921720,22
1614921720005,Tomcat02,2021_03_05-A-1614921720,2021_03_05-B-1614921720,trace-2021_03_05-1614921720,31
1614921720010,Tomcat01,2021_03_05-B-1614921720,2021_03_05-C-1614921720,trace-2021_03_05-1614921720,46
1614921780000,apache01,,2021_03_05-A-1614921780,trace-2021_03_05-1614921780,25
1614921780005,Tomcat02,2021_03_05-A-1614921780,2021_03_05-B-1614921780,trace-2021_03_05-1614921780,34
1614921780010,Tomcat01,2021_03_05-B-1614921780,2021_03_05-C-1614921780,trace-2021_03_05-1614921780,46
1614921840000,apache01,,2021_03_05-A-1614921840,trace-2021_03_05-1614921840,24
1614921840005,Tomcat02,2021_03_05-A-1614921840,2021_03_05-B-1614921840,trace-2021_03_05-1614921840,35
1614921840010,Tomcat01,2021_03_05-B-1614921840,2021_03_05-C-1614921840,trace-2021_03_05-1614921840,46
1614921900000,apache01,,2021_03_05-A-1614921900,trace-2021_03_05-1614921900,20
1614921900005,Tomcat02,2021_03_05-A-1614921900,2021_03_05-B-1614921900,trace-2021_03_05-1614921900,35
1614921900010,Tomcat01,2021_03_05-B-1614921900,2021_03_05-C-1614921900,trace-2021_03_05-1614921900,48
1614921960000,apache01,,2021_03_05-A-1614921960,trace-2021_03_05-1614921960,20
1614921960005,Tomcat02,2021_03_05-A-1614921960,2021_03_05-B-1614921960,trace-2021_03_05-1614921960,35
1614921960010,Tomcat01,2021_03_05-B-1614921960,2021_03_05-C-1614921960,trace-2021_03_05-1614921960,57
1614922020000,apache01,,2021_03_05-A-1614922020,trace-2021_03_05-1614922020,27
1614922020005,Tomcat02,2021_03_05-A-1614922020,2021_03_05-B-1614922020,trace-2021_03_05-1614922020,30
1614922020010,Tomcat01,2021_03_05-B-1614922020,2021_03_05-C-1614922020,trace-2021_03_05-1614922020,50
1614922080000,apache01,,2021_03_05-A-1614922080,trace-2021_03_05-1614922080,22
1614922080005,Tomcat02,2021_03_05-A-1614922080,2021_03_05-B-1614922080,trace-2021_03_05-1614922080,34
1614922080010,Tomcat01,2021_03_05-B-1614922080,2021_03_05-C-1614922080,trace-2021_03_05-1614922080,54
1614922140000,apache01,,2021_03_05-A-1614922140,trace-2021_03_05-1614922140,26
1614922140005,Tomcat02,2021_03_05-A-1614922140,2021_03_05-B-1614922140,trace-2021_03_05-1614922140,37
1614922140010,Tomcat01,2021_03_05-B-1614922140,2021_03_05-C-1614922140,trace-2021_03_05-1614922140,55
1614922200000,apache01,,2021_03_05-A-1614922200,trace-2021_03_05-1614922200,21
1614922200005,Tomcat02,2021_03_05-A-1614922200,2021_03_05-B-1614922200,trace-2021_03_05-1614922200,33
1614922200010,Tomcat01,2021_03_05-B-1614922200,2021_03_05-C-1614922200,trace-2021_03_05-1614922200,47
1614922260000,apache01,,2021_03_05-A-1614922260,trace-2021_03_05-1614922260,23
1614922260005,Tomcat02,2021_03_05-A-1614922260,2021_03_05-B-1614922260,trace-2021_03_05-1614922260,38
1614922260010,Tomcat01,2021_03_05-B-1614922260,2021_03_05-C-1614922260,trace-2021_03_05-1614922260,46
1614922320000,apache01,,2021_03_05-A-1614922320,trace-2021_03_05-1614922320,21
1614922320005,Tomcat02,2021_03_05-A-1614922320,2021_03_05-B-1614922320,trace-2021_03_05-1614922320,31
1614922320010,Tomcat01,2021_03_05-B-1614922320,2021_03_05-C-1614922320,trace-2021_03_05-1614922320,53
1614922380000,apache01,,2021_03_05-A-1614922380,trace-2021_03_05-1614922380,27
1614922380005,Tomcat02,2021_03_05-A-1614922380,2021_03_05-B-1614922380,trace-2021_03_05-1614922380,30
1614922380010,Tomcat01,2021_03_05-B-1614922380,2021_03_05-C-1614922380,trace-2021_03_05-1614922380,54
1614922440000,apache01,,2021_03_05-A-1614922440,trace-2021_03_05-1614922440,27
1614922440005,Tomcat02,2021_03_05-A-1614922440,2021_03_05-B-1614922440,trace-2021_03_05-1614922440,34
1614922440010,Tomcat01,2021_03_05-B-1614922440,2021_03_05-C-1614922440,trace-2021_03_05-1614922440,49
1614922500000,apache01,,2021_03_05-A-1614922500,trace-2021_03_05-1614922500,25
1614922500005,Tomcat02,2021_03_05-A-1614922500,2021_03_05-B-1614922500,trace-2021_03_05-1614922500,39
1614922500010,Tomcat01,2021_03_05-B-1614922500,2021_03_05-C-1614922500,trace-2021_03_05-1614922500,47
1614922560000,apache01,,2021_03_05-A-1614922560,trace-2021_03_05-1614922560,25
1614922560005,Tomcat02,2021_03_05-A-1614922560,2021_03_05-B-1614922560,trace-2021_03_05-1614922560,32
1614922560010,Tomcat01,2021_03_05-B-1614922560,2021_03_05-C-1614922560,trace-2021_03_05-1614922560,49
1614922620000,apache01,,2021_03_05-A-1614922620,trace-2021_03_05-1614922620,24
1614922620005,Tomcat02,2021_03_05-A-1614922620,2021_03_05-B-1614922620,trace-2021_03_05-1614922620,34
1614922620010,Tomcat01,2021_03_05-B-1614922620,2021_03_05-C-1614922620,trace-2021_03_05-1614922620,54
1614922680000,apache01,,2021_03_05-A-1614922680,trace-2021_03_05-1614922680,27
1614922680005,Tomcat02,2021_03_05-A-1614922680,2021_03_05-B-1614922680,trace-2021_03_05-1614922680,37
1614922680010,Tomcat01,2021_03_05-B-1614922680,2021_03_05-C-1614922680,trace-2021_03_05-1614922680,59
1614922740000,apache01,,2021_03_05-A-1614922740,trace-2021_03_05-1614922740,24
1614922740005,Tomcat02,2021_03_05-A-1614922740,2021_03_05-B-1614922740,trace-2021_03_05-1614922740,31
1614922740010,Tomcat01,2021_03_05-B-1614922740,2021_03_05-C-1614922740,trace-2021_03_05-1614922740,50
1614922800000,apache01,,2021_03_05-A-1614922800,trace-2021_03_05-1614922800,27
1614922800005,Tomcat02,2021_03_05-A-1614922800,2021_03_05-B-1614922800,trace-2021_03_05-1614922800,38
1614922800010,Tomcat01,2021_03_05-B-1614922800,2021_03_05-C-1614922800,trace-2021_03_05-1614922800,56
1614922860000,apache01,,2021_03_05-A-1614922860,trace-2021_03_05-1614922860,25
1614922860005,Tomcat02,2021_03_05-A-1614922860,2021_03_05-B-1614922860,trace-2021_03_05-1614922860,33
1614922860010,Tomcat01,2021_03_05-B-1614922860,2021_03_05-C-1614922860,trace-2021_03_05-1614922860,55
1614922920000,apache01,,2021_03_05-A-1614922920,trace-2021_03_05-1614922920,24
1614922920005,Tomcat02,2021_03_05-A-1614922920,2021_03_05-B-1614922920,trace-2021_03_05-1614922920,32
1614922920010,Tomcat01,2021_03_05-B-1614922920,2021_03_05-C-1614922920,trace-2021_03_05-1614922920,59
